row_id,call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,tariff_plan,status,age,customer_value,cluster,churn,conjunto
1528,0,0,34,0,428,6,14,15,0,1,30,73.36,1,1,treino
1529,0,0,34,1,1963,29,14,19,0,0,30,135.68,1,0,treino
1530,2,0,31,2,7080,101,28,35,0,0,45,249.525,2,0,treino
1531,0,0,34,0,923,11,23,17,0,1,45,80.85,1,1,treino
1532,0,0,34,2,633,8,18,15,0,0,55,36.615,1,0,treino
1533,24,0,29,4,16370,242,14,93,0,0,25,810.54,2,0,treino
1534,5,0,32,4,7260,120,285,46,1,0,25,1614.6,0,0,treino
1535,1,0,34,1,4013,86,16,41,0,0,25,256.455,1,0,treino
1536,2,1,33,0,1960,48,52,33,0,1,30,288.32,1,1,teste
1537,5,0,34,1,3075,57,189,36,0,0,25,991.44,0,0,treino
1538,3,0,25,2,1610,40,207,24,1,0,25,1005.75,0,0,treino
1539,3,0,24,1,1863,43,44,81,0,0,45,157.65,1,0,treino
1540,10,0,25,0,995,29,24,20,0,1,25,154.08,1,0,treino
1541,0,0,24,0,1120,14,35,16,0,1,45,115.85,1,0,teste
1542,9,0,23,1,1520,36,33,26,0,0,25,218.52,1,0,treino
1543,1,0,23,1,3520,65,22,36,0,0,30,231.4,1,0,treino
1544,1,0,16,1,1990,30,42,27,0,0,25,279.9,1,0,teste
1545,15,0,15,2,6688,145,99,55,1,0,15,920.315,2,0,treino
1546,11,0,13,1,9228,175,87,53,0,0,45,452.575,2,0,treino
1547,7,0,14,4,3148,49,45,32,0,0,30,307.88,1,0,treino
1548,1,0,7,2,4685,44,229,23,0,0,30,1105.16,0,0,treino
1549,2,1,7,2,1783,23,14,20,0,0,30,128.24,1,1,treino
1550,0,0,36,0,3465,55,0,10,0,0,25,158.4,1,0,teste
1551,0,0,37,0,0,0,0,0,0,1,25,0.0,1,0,treino
1552,1,0,35,0,1548,44,331,7,0,0,25,1561.14,0,0,treino
1553,1,0,36,0,3293,50,0,18,0,0,15,183.865,1,0,teste
1554,0,0,36,0,1488,42,0,16,0,0,15,84.15,1,0,teste
1555,2,0,36,0,2870,66,4,11,0,0,25,150.12,1,0,treino
1556,0,0,36,0,1455,23,257,1,0,0,30,1087.12,0,0,teste
1557,4,0,35,0,8210,105,116,26,0,0,30,796.6,0,0,treino
1558,0,0,36,0,12868,153,0,27,0,0,30,520.84,2,0,teste
1559,0,0,36,0,3610,67,0,8,0,0,30,147.08,1,0,teste
1560,0,0,36,0,5013,79,0,13,0,0,25,229.14,1,0,teste
1561,0,0,36,0,1333,38,0,4,0,1,30,54.84,1,0,treino
1562,16,0,36,0,14235,209,26,15,0,0,30,681.76,2,0,treino
1563,0,0,36,0,2190,11,455,5,0,0,30,1908.04,0,0,teste
1564,0,0,35,0,14580,166,122,13,0,0,25,1212.57,0,0,teste
1565,0,0,35,0,5595,70,158,9,0,0,30,858.6,0,0,treino
1566,0,0,35,0,0,0,0,0,0,1,25,0.0,1,0,treino
1567,0,0,36,0,0,0,0,0,0,1,25,0.0,1,0,treino
1568,0,0,35,0,0,0,0,0,0,1,25,0.0,1,1,treino
1569,0,0,35,0,6603,111,356,26,0,0,25,1904.13,0,0,treino
1570,0,0,35,0,10560,138,0,30,0,0,30,427.92,2,0,treino
1571,0,0,35,0,5813,59,80,20,0,0,25,624.24,1,0,treino
1572,7,0,31,0,50,2,0,1,0,1,25,2.34,1,1,treino
1573,12,0,34,5,9530,77,0,25,0,0,45,240.175,2,0,teste
1574,4,0,34,0,4913,82,0,7,0,0,25,224.775,1,1,treino
1575,0,0,32,0,1935,6,0,2,0,0,30,77.64,1,0,teste
1576,0,0,33,0,2085,25,0,9,0,1,25,94.95,1,1,teste
1577,0,1,34,0,1363,28,6,14,0,1,30,79.64,1,1,treino
1578,0,0,34,0,0,0,0,0,0,1,25,0.0,1,1,treino
1579,0,0,34,0,0,0,0,0,0,0,30,0.0,1,0,treino
1580,0,0,31,0,5880,81,0,5,0,0,45,149.025,1,0,treino
1581,0,1,34,0,0,0,0,0,0,1,45,0.0,1,1,treino
1582,0,0,34,0,0,0,0,0,0,0,45,0.0,1,0,treino
1583,16,0,29,0,15170,222,0,63,0,0,25,692.64,2,0,treino
1584,0,0,32,0,6060,100,243,16,1,0,25,1370.7,0,0,treino
1585,0,0,34,0,2813,66,0,11,0,0,25,129.555,1,0,treino
1586,0,0,33,0,760,28,10,3,0,1,30,71.52,1,0,teste
1587,0,0,34,0,1875,37,147,6,0,0,25,747.54,1,0,treino
1588,0,0,25,0,1903,20,165,8,1,0,25,829.035,0,0,treino
1589,0,0,24,0,663,23,2,51,0,0,45,22.15,1,0,teste
1590,0,0,25,0,0,0,0,0,0,1,25,0.0,1,0,treino
1591,0,0,24,0,0,0,0,0,0,1,45,0.0,1,0,treino
1592,0,0,23,0,0,0,0,0,0,0,25,0.0,1,0,teste
1593,0,0,23,0,2320,45,0,6,0,0,30,94.6,1,0,treino
1594,0,0,16,0,0,0,0,0,0,0,25,0.0,1,0,treino
1595,7,0,15,0,5488,125,57,25,1,0,15,622.215,1,0,treino
1596,3,0,13,0,8028,155,45,23,0,0,45,317.075,1,0,treino
1597,0,0,14,0,1948,29,3,2,0,0,30,91.08,1,0,teste
1598,0,0,7,0,3485,24,187,21,0,0,30,888.36,0,0,treino
1599,0,0,7,0,0,0,0,0,0,0,25,0.0,1,1,treino
1600,3,0,37,0,4180,71,30,19,0,0,30,290.04,1,0,teste
1601,0,0,38,0,128,5,32,6,0,1,30,133.32,1,0,teste
1602,5,0,36,0,2263,60,384,26,0,0,30,1628.92,0,0,treino
1603,5,0,37,0,4008,66,26,37,0,0,15,367.07,1,0,treino
1604,0,0,37,0,2203,58,27,35,0,0,25,223.245,1,0,treino
1605,6,0,37,1,3585,82,57,30,0,0,30,374.68,1,0,treino
1606,0,0,37,0,2170,39,310,20,0,0,30,1328.36,0,0,treino
1607,8,0,36,2,8925,121,169,45,0,0,30,1037.84,2,0,treino
1608,2,0,37,0,13583,169,25,46,0,0,30,650.08,2,0,treino
1609,2,0,37,1,4325,83,27,27,0,0,30,284.32,1,0,treino
1610,1,0,37,0,5728,95,32,14,0,0,30,360.92,1,0,treino
1611,4,0,37,0,2048,54,33,19,0,1,30,216.08,1,0,treino
1612,20,0,37,3,14950,225,79,34,0,0,30,923.0,2,0,treino
1613,0,0,37,1,2905,27,508,10,0,0,30,2149.28,0,0,teste
1614,4,0,36,0,15295,182,175,32,0,0,25,1483.965,2,0,treino
1615,0,0,36,1,6310,86,211,28,0,0,30,1099.84,0,0,treino
1616,0,0,36,0,685,14,25,13,0,1,25,143.955,1,0,treino
1617,0,0,37,0,520,14,38,10,0,1,30,173.36,1,0,treino
1618,0,0,36,0,0,0,25,0,0,1,25,112.5,1,1,teste
1619,0,0,36,0,7318,127,409,45,0,0,30,1933.8,0,0,treino
1620,2,0,36,1,11275,154,36,49,0,0,45,375.725,2,0,treino
1621,3,0,36,1,6528,75,133,39,0,0,25,895.635,0,0,treino
1622,18,0,32,0,765,47,41,19,0,1,30,196.48,1,1,treino
1623,16,0,35,8,10245,93,26,44,1,0,55,194.07,2,0,treino
1624,8,1,35,1,5628,98,51,26,0,0,25,487.17,1,1,teste
1625,0,0,33,0,2650,22,25,16,0,0,30,206.88,1,0,treino
1626,4,1,34,0,2800,41,34,18,0,1,30,249.64,1,1,teste
1627,4,0,35,0,2078,44,59,33,0,1,30,320.88,1,1,treino
1628,0,0,35,0,0,0,25,0,0,1,30,100.0,1,1,treino
1629,0,0,35,0,1478,25,25,8,0,0,45,100.075,1,0,treino
1630,0,0,32,1,6595,97,39,24,0,0,55,158.88,1,0,treino
1631,0,0,35,0,438,7,34,6,0,1,45,96.125,1,1,treino
1632,0,0,35,1,148,4,29,4,0,0,55,45.78,1,0,teste
1633,20,0,30,3,15885,238,25,82,0,0,25,838.035,2,0,treino
1634,1,0,33,3,6775,116,296,35,1,0,25,1642.095,0,0,treino
1635,0,0,35,0,3528,82,27,30,0,0,30,252.4,1,0,teste
1636,0,0,34,0,1475,44,63,22,0,1,30,312.76,1,0,treino
1637,1,0,35,0,2590,53,200,25,0,0,25,1018.935,0,0,treino
1638,0,0,26,1,1125,36,218,13,1,0,25,1033.245,0,0,treino
1639,0,0,25,0,1378,39,55,70,0,0,45,172.925,1,0,treino
1640,6,0,26,0,510,25,35,9,0,1,30,161.4,1,0,treino
1641,0,0,25,0,635,10,46,5,0,1,45,131.125,1,0,treino
1642,5,0,24,0,1035,32,44,15,0,0,25,246.015,1,0,teste
1643,0,0,24,0,3035,61,33,25,0,0,30,255.84,1,0,treino
1644,0,0,17,0,1505,26,53,16,0,0,25,307.395,1,0,treino
1645,11,0,16,1,6203,141,110,44,1,0,25,780.48,2,0,treino
1646,7,0,14,0,8743,171,98,42,0,0,55,280.71,2,0,treino
1647,3,0,15,3,2663,45,56,21,0,0,30,332.32,1,0,treino
1648,0,0,8,1,4200,40,240,12,0,0,30,1129.6,0,0,treino
1649,0,1,8,1,1298,19,25,9,0,0,30,152.68,1,1,teste
1650,3,0,35,0,3950,59,0,11,0,0,25,180.405,1,0,treino
1651,0,0,36,0,0,0,0,0,0,1,25,0.0,1,0,treino
1652,5,0,34,0,2033,48,320,18,0,0,25,1533.645,0,0,teste
1653,5,0,35,0,3778,54,0,29,0,0,15,210.76,1,0,teste
1654,0,0,35,0,1973,46,0,27,0,0,15,111.045,1,0,treino
1655,6,0,35,0,3355,70,0,22,0,0,25,154.125,1,0,treino
1656,0,0,35,0,1940,27,246,12,0,0,30,1062.68,0,0,teste
1657,8,0,34,0,8695,109,105,37,0,0,30,772.16,2,0,treino
1658,2,0,35,0,13353,157,0,38,0,0,30,540.4,2,0,treino
1659,2,0,35,0,4095,71,0,19,0,0,30,166.64,1,0,treino
1660,1,0,35,0,5498,83,0,6,0,0,25,251.145,1,0,treino
1661,4,0,35,0,1818,42,0,11,0,1,30,74.4,1,0,treino
1662,20,0,35,1,14720,213,15,26,0,0,25,739.485,2,0,treino
1663,0,0,35,0,2675,15,444,2,0,0,30,1883.6,0,0,treino
1664,4,0,34,0,15065,170,111,24,0,0,25,1185.075,2,0,treino
1665,0,0,34,0,6080,74,147,20,0,0,30,834.16,0,0,treino
1666,0,0,34,0,455,2,0,5,0,1,25,20.565,1,0,treino
1667,0,0,35,0,290,2,0,2,0,1,25,13.14,1,0,teste
1668,0,0,34,0,0,0,0,0,0,1,25,0.0,1,1,treino
1669,0,0,34,0,7088,115,345,37,0,0,25,1876.635,0,0,treino
1670,2,0,34,0,11045,142,0,41,0,0,30,447.48,2,0,treino
1671,3,0,34,0,6298,63,69,31,0,0,25,596.745,1,0,treino
1672,18,0,30,0,535,35,0,11,0,1,25,25.65,1,1,treino
1673,16,0,33,6,10015,81,0,36,0,0,45,252.4,2,0,treino
1674,8,0,33,0,5398,86,0,18,0,0,25,246.78,1,1,treino
1675,0,0,31,0,2420,10,0,8,0,0,30,97.2,1,0,treino
1676,4,1,32,0,2570,29,0,10,0,1,25,116.955,1,1,teste
1677,4,0,33,0,1848,32,0,25,0,1,30,75.2,1,1,treino
1678,0,0,33,0,0,0,0,0,0,1,25,0.0,1,1,teste
1679,0,0,33,0,1248,13,0,3,0,0,30,50.44,1,0,teste
1680,0,0,30,0,6365,85,0,16,0,0,45,161.25,1,0,treino
1681,0,0,33,0,0,0,0,0,0,1,30,0.0,1,1,treino
1682,0,0,33,0,0,0,0,0,0,0,45,0.0,1,0,treino
1683,20,0,28,1,15655,226,0,74,0,0,25,714.645,2,0,teste
1684,1,0,31,1,6545,104,232,27,1,0,25,1343.205,0,0,treino
1685,0,0,33,0,3298,70,0,22,0,0,25,151.56,1,0,treino
1686,0,0,32,0,1245,32,0,14,0,1,30,51.08,1,0,treino
1687,1,0,33,0,2360,41,136,17,0,0,25,720.045,1,0,treino
1688,0,0,24,0,895,24,154,5,1,0,25,734.355,1,0,treino
1689,0,0,23,0,1148,27,0,62,0,0,45,29.375,1,0,treino
1690,6,0,24,0,280,13,0,1,0,1,25,13.185,1,0,treino
1691,0,0,23,0,0,0,0,0,0,1,45,0.0,1,0,teste
1692,5,0,22,0,805,20,0,7,0,0,15,45.375,1,0,treino
1693,0,0,22,0,2805,49,0,17,0,0,30,114.16,1,0,treino
1694,0,0,15,0,1275,14,0,8,0,0,25,58.005,1,0,treino
1695,11,0,14,0,5973,129,46,36,1,0,15,588.61,2,0,treino
1696,7,0,12,0,8513,159,34,34,0,0,45,301.8,2,0,treino
1697,3,0,13,1,2433,33,0,13,0,0,30,98.64,1,0,treino
1698,0,0,6,0,3970,28,176,4,0,0,25,971.91,0,0,treino
1699,0,1,6,0,1068,7,0,1,0,0,25,48.375,1,1,treino
1700,5,0,36,0,4255,66,7,18,0,0,25,225.945,1,0,treino
1701,0,0,37,0,0,0,9,0,0,1,25,40.5,1,0,treino
1702,7,0,35,0,2338,55,361,25,0,0,25,1732.185,0,0,treino
1703,7,0,36,0,4083,61,3,36,0,0,15,244.42,1,0,teste
1704,0,0,36,0,2278,53,4,34,0,0,15,150.205,1,0,treino
1705,8,0,36,0,3660,77,34,29,0,0,25,321.165,1,0,treino
1706,1,0,36,0,2245,34,287,19,0,0,30,1239.16,0,0,treino
1707,10,0,35,1,9000,116,146,44,0,0,30,948.64,2,0,treino
1708,4,0,36,0,13658,164,2,45,0,0,30,560.88,2,0,teste
1709,4,0,36,0,4400,78,4,26,0,0,30,195.12,1,0,treino
1710,3,0,36,0,5803,90,9,13,0,0,25,305.685,1,0,treino
1711,6,1,36,0,2123,49,10,18,0,1,30,126.88,1,0,treino
1712,22,0,36,2,15025,220,56,33,0,0,30,833.8,2,0,teste
1713,1,0,36,0,2980,22,485,9,0,0,30,2060.08,0,0,teste
1714,6,0,35,0,15370,177,152,31,0,0,25,1383.615,2,0,treino
1715,0,0,35,0,6385,81,188,27,0,0,30,1010.64,0,0,treino
1716,0,0,35,0,760,9,2,12,0,1,25,43.605,1,0,treino
1717,0,0,36,0,595,9,15,9,0,1,25,94.68,1,0,treino
1718,0,0,35,0,0,0,2,0,0,1,25,9.0,1,1,teste
1719,0,0,35,0,7393,122,386,44,0,0,25,2075.175,0,0,teste
1720,4,0,35,0,11350,149,13,48,0,0,30,511.96,2,0,teste
1721,5,0,35,0,6603,70,110,38,0,0,25,795.285,0,0,treino
1722,20,0,31,0,840,42,18,18,0,1,25,120.69,1,1,treino
1723,18,0,34,7,10320,88,3,43,0,0,45,267.7,2,0,treino
1724,10,0,34,0,5703,93,28,25,0,0,25,386.82,1,1,treino
1725,0,0,32,0,2725,17,2,15,0,0,30,117.68,1,0,treino
1726,6,0,33,0,2875,36,11,17,0,1,25,180.495,1,1,treino
1727,6,1,34,0,2153,39,36,32,0,1,30,231.68,1,1,treino
1728,0,0,34,0,0,0,2,0,0,1,30,8.0,1,1,treino
1729,0,0,34,0,1553,20,2,7,0,0,30,70.92,1,0,treino
1730,0,0,31,0,6670,92,16,23,0,0,45,209.05,1,0,treino
1731,0,0,34,0,513,2,11,5,0,1,45,40.375,1,1,treino
1732,0,0,34,0,0,0,6,0,0,0,55,9.0,1,0,treino
1733,22,0,29,2,15960,233,2,81,0,0,25,737.685,2,0,treino
1734,3,0,32,2,6850,111,273,34,1,0,25,1541.745,0,0,treino
1735,0,0,34,0,3603,77,4,29,0,0,25,183.6,1,0,treino
1736,0,0,33,0,1550,39,40,21,0,1,30,223.56,1,0,teste
1737,3,0,34,0,2665,48,177,24,0,0,25,918.585,0,0,teste
1738,1,0,25,0,1200,31,195,12,1,0,25,932.895,0,0,treino
1739,1,0,24,0,1453,34,32,69,0,0,45,117.175,1,0,treino
1740,8,0,25,0,585,20,12,8,0,1,25,81.225,1,0,treino
1741,0,0,24,0,710,5,23,4,0,1,45,75.375,1,0,treino
1742,7,0,23,0,1110,27,21,14,0,0,25,145.665,1,0,treino
1743,0,0,23,0,3110,56,10,24,0,0,30,166.64,1,0,teste
1744,0,0,16,0,1580,21,30,15,0,0,25,207.045,1,0,treino
1745,13,0,15,0,6277,136,87,43,1,0,15,831.215,2,0,teste
1746,9,0,13,0,8817,166,75,41,0,0,45,412.075,2,0,teste
1747,5,0,14,2,2737,40,33,20,0,0,30,243.08,1,0,treino
1748,0,0,7,0,4275,35,217,11,0,0,30,1040.4,0,0,treino
1749,0,1,7,0,1372,14,2,8,0,0,25,71.37,1,1,treino
1750,1,0,36,0,3875,64,0,12,0,0,25,177.255,1,0,treino
1751,0,0,37,0,0,0,0,0,0,1,25,0.0,1,0,treino
1752,3,0,35,0,1958,53,343,19,0,0,25,1633.995,0,0,treino
1753,3,0,36,0,3703,59,0,30,0,0,25,169.29,1,0,treino
1754,0,0,36,0,1898,51,0,28,0,0,15,107.195,1,0,treino
1755,4,0,36,0,3280,75,16,23,0,0,25,222.975,1,0,treino
1756,0,0,36,0,1865,32,269,13,0,0,30,1151.88,0,0,treino
1757,6,0,35,1,8620,114,128,38,0,0,30,861.36,2,0,treino
1758,0,0,36,0,13278,162,0,39,0,0,30,537.6,2,0,treino
1759,0,0,36,0,4020,76,0,20,0,0,30,163.84,1,0,treino
1760,0,0,36,0,5423,88,0,7,0,0,25,247.995,1,0,teste
1761,2,0,36,0,1743,47,0,12,0,1,30,71.6,1,0,teste
1762,18,0,36,2,14645,218,38,27,0,0,30,746.52,2,0,treino
1763,0,0,36,0,2600,20,467,3,0,0,30,1972.8,0,0,treino
1764,2,0,35,0,14990,175,134,25,0,0,25,1285.425,2,0,treino
1765,0,0,35,0,6005,79,170,21,0,0,30,923.36,0,0,treino
1766,0,0,35,0,380,7,0,6,0,1,25,17.415,1,0,treino
1767,0,0,36,0,215,7,0,3,0,1,25,9.99,1,0,treino
1768,0,0,35,0,0,0,0,0,0,1,25,0.0,1,1,treino
1769,0,0,35,0,7013,120,368,38,0,0,25,1976.985,0,0,treino
1770,0,0,35,0,10970,147,0,42,0,0,30,444.68,2,0,teste
1771,1,0,35,0,6223,68,92,32,0,0,25,697.095,1,0,treino
1772,16,1,31,0,460,40,0,12,0,1,25,22.5,1,1,treino
1773,14,0,34,7,9940,86,0,37,0,0,45,250.65,2,0,teste
1774,6,0,34,0,5323,91,10,19,0,0,25,288.63,1,1,treino
1775,0,0,32,0,2345,15,0,9,0,0,30,94.4,1,0,treino
1776,2,1,33,0,2495,34,0,11,0,1,25,113.805,1,1,treino
1777,2,0,34,0,1773,37,18,26,0,1,30,144.4,1,1,teste
1778,0,0,34,0,0,0,0,0,0,1,30,0.0,1,1,treino
1779,0,0,34,0,1173,18,0,1,0,0,30,47.64,1,0,teste
1780,0,0,31,0,6290,90,0,17,0,0,45,159.5,1,0,teste
1781,0,0,34,0,0,0,0,0,0,1,45,0.0,1,1,treino
1782,0,0,34,0,0,0,0,0,0,0,55,0.0,1,0,teste
1783,18,0,29,2,15580,231,0,75,0,0,25,711.495,2,0,treino
1784,0,0,32,2,6470,109,255,28,1,0,25,1443.555,0,0,treino
1785,0,0,34,0,3223,75,0,23,0,0,25,148.41,1,0,treino
1786,0,0,33,0,1170,37,22,15,0,1,30,136.28,1,0,treino
1787,0,0,34,0,2285,46,159,18,0,0,25,820.395,0,0,teste
1788,0,0,25,0,820,29,177,6,1,0,25,834.705,0,0,treino
1789,0,0,24,0,1073,32,14,63,0,0,45,62.625,1,0,treino
1790,4,0,25,0,205,18,0,2,0,1,25,10.035,1,0,teste
1791,0,0,24,0,0,0,5,0,0,1,45,12.5,1,0,treino
1792,3,0,23,0,730,25,3,8,0,0,25,47.475,1,0,treino
1793,0,0,23,0,2730,54,0,18,0,0,30,111.36,1,0,teste
1794,0,0,16,0,1200,19,12,9,0,0,25,108.855,1,0,teste
1795,9,0,15,0,5897,134,69,37,1,0,15,711.205,2,0,treino
1796,5,0,13,0,8437,164,57,35,0,0,45,357.525,2,0,treino
1797,1,0,14,2,2357,38,15,14,0,0,30,155.8,1,0,treino
1798,0,0,7,0,3895,33,199,5,0,0,30,953.12,0,0,treino
1799,0,0,7,0,992,12,0,2,0,0,25,45.18,1,1,treino
1800,1,0,31,0,4065,59,0,14,0,0,25,185.58,1,0,treino
1801,0,0,32,0,0,0,0,0,0,1,25,0.0,1,0,treino
1802,3,0,30,0,2148,48,344,21,0,0,25,1646.82,0,0,treino
1803,3,0,31,0,3893,54,0,32,0,0,15,217.085,1,0,treino
1804,0,0,31,0,2088,46,0,30,0,0,15,117.37,1,0,treino
1805,4,0,31,0,3470,70,17,25,0,0,25,235.8,1,0,treino
1806,0,0,31,0,2055,27,270,15,0,0,30,1163.28,0,0,treino
1807,6,0,30,0,8810,109,129,40,0,0,30,872.76,2,0,treino
1808,0,0,31,0,13468,157,0,41,0,0,30,545.0,2,0,teste
1809,0,0,31,0,4210,71,0,22,0,0,30,171.24,1,0,treino
1810,0,0,31,0,5613,83,0,9,0,0,25,256.32,1,0,treino
1811,2,0,31,0,1933,42,0,14,0,1,30,79.0,1,0,treino
1812,18,0,31,1,14835,213,39,29,0,0,25,852.66,2,0,treino
1813,0,0,31,0,2790,15,468,5,0,0,30,1984.2,0,0,teste
1814,2,0,30,0,15180,170,135,27,0,0,25,1298.25,2,0,teste
1815,0,0,30,0,6195,74,171,23,0,0,30,934.76,0,0,treino
1816,0,0,30,0,570,2,0,8,0,1,25,25.74,1,0,treino
1817,0,0,31,0,405,2,0,5,0,1,25,18.315,1,0,treino
1818,0,0,30,0,0,0,0,0,0,1,25,0.0,1,1,treino
1819,0,0,30,0,7203,115,369,40,0,0,25,1989.81,0,0,treino
1820,0,0,30,0,11160,142,0,44,0,0,30,452.08,2,0,treino
1821,1,0,30,0,6413,63,93,34,0,0,25,709.92,1,0,treino
1822,16,0,26,0,650,35,1,14,0,1,25,35.325,1,1,treino
1823,14,0,29,6,10130,81,0,39,0,0,45,255.275,2,0,treino
1824,6,0,29,0,5513,86,11,21,0,0,25,301.455,1,1,treino
1825,0,0,27,0,2535,10,0,11,0,0,30,101.8,1,0,treino
1826,2,0,28,0,2685,29,0,13,0,1,25,122.13,1,1,treino
1827,2,0,29,0,1963,32,19,28,0,1,30,155.8,1,1,teste
1828,0,0,29,0,0,0,0,0,0,1,25,0.0,1,1,treino
1829,0,0,29,0,1363,13,0,3,0,0,30,55.04,1,0,teste
1830,0,0,26,0,6480,85,0,19,0,0,45,164.125,1,0,treino
1831,0,0,29,0,0,0,0,0,0,1,30,0.0,1,1,treino
1832,0,0,29,0,0,0,0,0,0,0,45,0.0,1,0,teste
1833,18,0,24,1,15770,226,0,77,0,0,25,719.82,2,0,treino
1834,0,0,27,1,6660,104,256,30,1,0,25,1456.38,0,0,treino
1835,0,0,29,0,3413,70,0,25,0,0,25,156.735,1,0,teste
1836,0,0,28,0,1360,32,23,17,0,1,30,147.68,1,0,treino
1837,0,0,29,0,2475,41,160,20,0,0,25,833.22,0,0,treino
1838,0,0,20,0,1010,24,178,8,1,0,25,847.53,0,0,teste
1839,0,0,19,0,1263,27,15,65,0,0,45,69.75,1,0,teste
1840,4,0,20,0,395,13,0,4,0,1,25,18.36,1,0,treino
1841,0,0,19,0,520,4,6,2,0,1,45,28.1,1,0,treino
1842,3,0,18,0,920,20,4,10,0,0,15,73.7,1,0,treino
1843,0,0,18,0,2920,49,0,20,0,0,30,118.76,1,0,teste
1844,0,0,11,0,1390,14,13,11,0,0,25,121.68,1,0,treino
1845,9,0,10,0,6087,129,70,39,1,0,15,726.88,2,0,treino
1846,5,0,8,0,8627,159,58,37,0,0,45,364.65,2,0,treino
1847,1,0,9,1,2547,33,16,16,0,0,30,167.2,1,0,treino
1848,0,0,3,0,4085,28,200,7,0,0,25,1085.085,0,0,treino
1849,0,0,3,0,1182,7,0,4,0,0,25,53.505,1,1,treino
1850,5,0,41,0,4065,71,6,16,0,0,30,189.44,1,0,treino
1851,0,0,42,0,13,5,8,3,0,1,30,32.72,1,0,teste
1852,7,0,40,0,2148,60,360,23,0,0,30,1528.32,0,0,teste
1853,7,0,41,0,3893,66,2,34,0,0,15,228.745,1,0,treino
1854,0,0,41,0,2088,58,3,32,0,0,25,110.07,1,0,treino
1855,8,0,41,1,3470,82,33,27,0,0,30,274.08,1,0,teste
1856,1,0,41,0,2055,39,286,17,0,0,30,1227.76,0,0,teste
1857,10,0,40,2,8810,121,145,42,0,0,30,937.24,2,0,treino
1858,4,0,41,0,13468,169,1,43,0,0,30,549.48,2,0,treino
1859,4,0,41,1,4210,83,3,24,0,0,30,183.72,1,0,treino
1860,3,0,41,0,5613,95,8,11,0,0,30,260.32,1,0,teste
1861,6,0,41,0,1933,54,9,16,0,1,30,115.48,1,0,treino
1862,22,0,41,3,14835,225,55,31,0,0,30,822.4,2,0,treino
1863,1,0,41,1,2790,27,484,7,0,0,30,2048.68,0,0,treino
1864,6,0,40,0,15180,182,151,29,0,0,25,1370.79,2,0,treino
1865,0,0,40,1,6195,86,187,25,0,0,30,999.24,0,0,treino
1866,0,0,40,0,570,14,1,10,0,1,25,30.78,1,0,treino
1867,0,0,41,0,405,14,14,7,0,1,30,72.76,1,0,teste
1868,0,0,40,0,0,0,1,0,0,1,25,4.5,1,1,treino
1869,0,0,40,0,7203,127,385,42,0,0,30,1833.2,0,0,treino
1870,4,0,40,1,11160,154,12,46,0,0,45,312.85,2,0,treino
1871,5,0,40,1,6413,75,109,36,0,0,25,782.46,0,0,treino
1872,20,0,36,0,650,47,17,16,0,1,30,95.88,1,1,teste
1873,18,0,39,8,10130,93,2,41,0,0,55,156.345,2,0,teste
1874,10,0,39,1,5513,98,27,23,0,0,25,373.995,1,1,treino
1875,0,0,37,0,2535,22,1,13,0,0,30,106.28,1,0,treino
1876,6,1,38,0,2685,41,10,15,0,1,30,149.04,1,1,treino
1877,6,0,39,0,1963,44,35,30,0,1,30,220.28,1,1,treino
1878,0,0,39,0,0,0,1,0,0,1,30,4.0,1,1,treino
1879,0,0,39,0,1363,25,1,5,0,0,45,37.2,1,0,treino
1880,0,0,36,1,6480,97,15,21,0,0,55,121.155,1,0,teste
1881,0,0,39,0,323,7,10,3,0,1,45,33.25,1,1,treino
1882,0,0,39,1,33,4,5,1,0,0,55,8.055,1,0,treino
1883,22,0,34,3,15770,238,1,79,0,0,25,724.86,2,0,treino
1884,3,0,37,3,6660,116,272,32,1,0,25,1528.92,0,0,teste
1885,0,0,39,0,3413,82,3,27,0,0,30,151.8,1,0,treino
1886,0,0,38,0,1360,44,39,19,0,1,30,212.16,1,0,teste
1887,3,0,39,0,2475,53,176,22,0,0,25,905.76,0,0,teste
1888,1,0,30,1,1010,36,194,10,1,0,25,920.07,0,0,treino
1889,1,0,29,0,1263,39,31,67,0,0,45,110.05,1,0,treino
1890,8,0,30,0,395,25,11,6,0,1,30,60.8,1,0,treino
1891,0,0,29,0,520,10,22,2,0,1,45,68.25,1,0,treino
1892,7,0,28,0,920,32,20,12,0,0,25,132.84,1,0,treino
1893,0,0,28,0,2920,61,9,22,0,0,30,155.24,1,0,treino
1894,0,0,21,0,1390,26,29,13,0,0,25,194.22,1,0,treino
1895,13,0,20,1,6087,141,86,41,1,0,25,667.26,2,0,treino
1896,9,0,18,0,8627,171,74,39,0,0,55,242.97,2,0,treino
1897,5,0,19,3,2547,45,32,18,0,0,30,231.68,1,0,treino
1898,0,0,12,1,4085,40,216,9,0,0,30,1029.0,0,0,treino
1899,0,0,12,1,1182,19,1,6,0,0,30,52.04,1,1,treino
1900,9,0,37,0,4775,76,23,15,0,0,25,321.795,1,0,treino
1901,1,0,38,0,723,10,8,2,0,1,25,68.985,1,0,treino
1902,11,0,36,0,2858,65,360,22,0,0,25,1751.535,0,0,treino
1903,11,0,37,0,4603,71,2,33,0,0,15,268.07,1,0,treino
