row_id,real,previsto,score,experimento,conjunto
1,0,0,0.025,Random Forest | Sem balanceamento,treino
633,0,0,0.0,Random Forest | Sem balanceamento,treino
634,0,0,0.0,Random Forest | Sem balanceamento,treino
635,0,0,0.0,Random Forest | Sem balanceamento,treino
636,0,0,0.055,Random Forest | Sem balanceamento,treino
637,0,0,0.0,Random Forest | Sem balanceamento,treino
638,0,0,0.0,Random Forest | Sem balanceamento,treino
639,0,0,0.025,Random Forest | Sem balanceamento,treino
640,0,0,0.015,Random Forest | Sem balanceamento,treino
641,0,0,0.0575,Random Forest | Sem balanceamento,treino
642,0,0,0.02,Random Forest | Sem balanceamento,treino
644,0,0,0.015,Random Forest | Sem balanceamento,treino
645,0,0,0.0,Random Forest | Sem balanceamento,treino
646,0,0,0.0,Random Forest | Sem balanceamento,treino
648,0,0,0.0,Random Forest | Sem balanceamento,treino
649,1,1,0.995,Random Forest | Sem balanceamento,treino
651,0,0,0.135,Random Forest | Sem balanceamento,treino
652,0,0,0.0,Random Forest | Sem balanceamento,treino
653,0,0,0.0,Random Forest | Sem balanceamento,treino
656,0,0,0.0,Random Forest | Sem balanceamento,treino
657,0,0,0.0,Random Forest | Sem balanceamento,treino
658,0,0,0.0,Random Forest | Sem balanceamento,treino
659,0,0,0.0,Random Forest | Sem balanceamento,treino
660,0,0,0.025,Random Forest | Sem balanceamento,treino
661,0,0,0.17,Random Forest | Sem balanceamento,treino
662,0,0,0.0,Random Forest | Sem balanceamento,treino
663,0,0,0.0,Random Forest | Sem balanceamento,treino
664,0,0,0.0,Random Forest | Sem balanceamento,treino
667,0,0,0.055,Random Forest | Sem balanceamento,treino
668,1,1,0.8,Random Forest | Sem balanceamento,treino
669,0,0,0.0,Random Forest | Sem balanceamento,treino
671,0,0,0.0,Random Forest | Sem balanceamento,treino
673,0,0,0.0,Random Forest | Sem balanceamento,treino
674,1,1,0.67,Random Forest | Sem balanceamento,treino
675,0,0,0.025,Random Forest | Sem balanceamento,treino
676,1,1,0.985,Random Forest | Sem balanceamento,treino
677,1,1,0.995,Random Forest | Sem balanceamento,treino
678,1,1,0.89,Random Forest | Sem balanceamento,treino
680,0,0,0.005,Random Forest | Sem balanceamento,treino
681,1,1,0.89625,Random Forest | Sem balanceamento,treino
683,0,0,0.0,Random Forest | Sem balanceamento,treino
684,0,0,0.0,Random Forest | Sem balanceamento,treino
685,0,0,0.01,Random Forest | Sem balanceamento,treino
688,1,1,0.865,Random Forest | Sem balanceamento,treino
690,0,0,0.01,Random Forest | Sem balanceamento,treino
691,0,0,0.043472222222222225,Random Forest | Sem balanceamento,treino
692,0,0,0.0,Random Forest | Sem balanceamento,treino
693,0,0,0.0,Random Forest | Sem balanceamento,treino
694,0,0,0.0,Random Forest | Sem balanceamento,treino
695,0,0,0.0,Random Forest | Sem balanceamento,treino
697,0,0,0.01,Random Forest | Sem balanceamento,treino
698,0,0,0.0,Random Forest | Sem balanceamento,treino
699,1,1,0.84,Random Forest | Sem balanceamento,treino
700,0,0,0.0,Random Forest | Sem balanceamento,treino
702,0,0,0.0,Random Forest | Sem balanceamento,treino
704,0,0,0.0,Random Forest | Sem balanceamento,treino
705,0,0,0.0,Random Forest | Sem balanceamento,treino
706,0,0,0.0,Random Forest | Sem balanceamento,treino
707,0,0,0.0,Random Forest | Sem balanceamento,treino
708,0,0,0.0,Random Forest | Sem balanceamento,treino
709,0,0,0.015,Random Forest | Sem balanceamento,treino
710,0,0,0.01,Random Forest | Sem balanceamento,treino
711,0,0,0.015,Random Forest | Sem balanceamento,treino
712,0,0,0.0,Random Forest | Sem balanceamento,treino
713,0,0,0.0,Random Forest | Sem balanceamento,treino
714,0,0,0.0,Random Forest | Sem balanceamento,treino
715,0,0,0.0,Random Forest | Sem balanceamento,treino
716,0,0,0.01933333333333333,Random Forest | Sem balanceamento,treino
718,1,0,0.4668991865977161,Random Forest | Sem balanceamento,treino
719,0,0,0.0,Random Forest | Sem balanceamento,treino
720,0,0,0.0,Random Forest | Sem balanceamento,treino
721,0,0,0.0,Random Forest | Sem balanceamento,treino
722,1,1,0.96,Random Forest | Sem balanceamento,treino
725,0,0,0.0,Random Forest | Sem balanceamento,treino
726,1,1,0.985,Random Forest | Sem balanceamento,treino
728,1,1,0.975,Random Forest | Sem balanceamento,treino
729,0,0,0.015,Random Forest | Sem balanceamento,treino
730,0,0,0.005,Random Forest | Sem balanceamento,treino
731,1,1,0.84,Random Forest | Sem balanceamento,treino
732,0,0,0.03,Random Forest | Sem balanceamento,treino
733,0,0,0.0,Random Forest | Sem balanceamento,treino
734,0,0,0.0,Random Forest | Sem balanceamento,treino
735,0,0,0.0,Random Forest | Sem balanceamento,treino
737,0,0,0.0,Random Forest | Sem balanceamento,treino
738,0,0,0.0,Random Forest | Sem balanceamento,treino
739,0,0,0.0,Random Forest | Sem balanceamento,treino
740,0,0,0.01,Random Forest | Sem balanceamento,treino
741,0,0,0.06229166666666667,Random Forest | Sem balanceamento,treino
742,0,0,0.0,Random Forest | Sem balanceamento,treino
743,0,0,0.0,Random Forest | Sem balanceamento,treino
744,0,0,0.005,Random Forest | Sem balanceamento,treino
745,0,0,0.0,Random Forest | Sem balanceamento,treino
746,0,0,0.0,Random Forest | Sem balanceamento,treino
747,0,0,0.01,Random Forest | Sem balanceamento,treino
748,0,0,0.005,Random Forest | Sem balanceamento,treino
749,1,1,0.96,Random Forest | Sem balanceamento,treino
750,0,0,0.0,Random Forest | Sem balanceamento,treino
752,0,0,0.0,Random Forest | Sem balanceamento,treino
754,0,0,0.0,Random Forest | Sem balanceamento,treino
755,0,0,0.01,Random Forest | Sem balanceamento,treino
756,0,0,0.0,Random Forest | Sem balanceamento,treino
757,0,0,0.0,Random Forest | Sem balanceamento,treino
759,0,0,0.0,Random Forest | Sem balanceamento,treino
760,0,0,0.045,Random Forest | Sem balanceamento,treino
762,0,0,0.0,Random Forest | Sem balanceamento,treino
764,0,0,0.0,Random Forest | Sem balanceamento,treino
765,0,0,0.0,Random Forest | Sem balanceamento,treino
766,0,0,0.03916666666666667,Random Forest | Sem balanceamento,treino
767,0,0,0.0575,Random Forest | Sem balanceamento,treino
768,1,1,0.5222956349206347,Random Forest | Sem balanceamento,treino
769,0,0,0.0,Random Forest | Sem balanceamento,treino
770,0,0,0.0,Random Forest | Sem balanceamento,treino
771,0,0,0.0,Random Forest | Sem balanceamento,treino
772,1,1,0.98,Random Forest | Sem balanceamento,treino
773,0,0,0.0,Random Forest | Sem balanceamento,treino
774,1,1,0.93,Random Forest | Sem balanceamento,treino
776,1,1,0.99,Random Forest | Sem balanceamento,treino
777,1,1,0.99,Random Forest | Sem balanceamento,treino
778,1,1,1.0,Random Forest | Sem balanceamento,treino
779,0,0,0.015,Random Forest | Sem balanceamento,treino
780,0,0,0.0,Random Forest | Sem balanceamento,treino
781,1,1,0.825,Random Forest | Sem balanceamento,treino
782,0,0,0.085,Random Forest | Sem balanceamento,treino
783,0,0,0.0,Random Forest | Sem balanceamento,treino
784,0,0,0.0,Random Forest | Sem balanceamento,treino
785,0,0,0.0,Random Forest | Sem balanceamento,treino
786,0,0,0.04,Random Forest | Sem balanceamento,treino
789,0,0,0.0,Random Forest | Sem balanceamento,treino
790,0,0,0.0,Random Forest | Sem balanceamento,treino
791,0,0,0.06369047619047619,Random Forest | Sem balanceamento,treino
793,0,0,0.0,Random Forest | Sem balanceamento,treino
794,0,0,0.02,Random Forest | Sem balanceamento,treino
795,0,0,0.0,Random Forest | Sem balanceamento,treino
796,0,0,0.0,Random Forest | Sem balanceamento,treino
797,0,0,0.005,Random Forest | Sem balanceamento,treino
798,0,0,0.0,Random Forest | Sem balanceamento,treino
799,1,1,0.93,Random Forest | Sem balanceamento,treino
801,0,0,0.235,Random Forest | Sem balanceamento,treino
805,0,0,0.0,Random Forest | Sem balanceamento,treino
806,0,0,0.005,Random Forest | Sem balanceamento,treino
808,0,0,0.0,Random Forest | Sem balanceamento,treino
809,0,0,0.0,Random Forest | Sem balanceamento,treino
810,0,0,0.01,Random Forest | Sem balanceamento,treino
812,0,0,0.0,Random Forest | Sem balanceamento,treino
813,0,0,0.0,Random Forest | Sem balanceamento,treino
814,0,0,0.0,Random Forest | Sem balanceamento,treino
815,0,0,0.0,Random Forest | Sem balanceamento,treino
816,0,0,0.02875,Random Forest | Sem balanceamento,treino
817,0,0,0.05,Random Forest | Sem balanceamento,treino
818,1,1,0.93,Random Forest | Sem balanceamento,treino
819,0,0,0.0,Random Forest | Sem balanceamento,treino
820,0,0,0.0,Random Forest | Sem balanceamento,treino
821,0,0,0.0,Random Forest | Sem balanceamento,treino
823,0,0,0.0,Random Forest | Sem balanceamento,treino
824,0,0,0.075,Random Forest | Sem balanceamento,treino
825,0,0,0.01,Random Forest | Sem balanceamento,treino
826,1,1,0.815,Random Forest | Sem balanceamento,treino
827,1,1,0.89,Random Forest | Sem balanceamento,treino
828,1,1,0.83,Random Forest | Sem balanceamento,treino
829,0,0,0.02,Random Forest | Sem balanceamento,treino
831,1,1,0.89,Random Forest | Sem balanceamento,treino
832,0,0,0.04,Random Forest | Sem balanceamento,treino
833,0,0,0.0,Random Forest | Sem balanceamento,treino
836,0,0,0.06,Random Forest | Sem balanceamento,treino
837,0,0,0.0,Random Forest | Sem balanceamento,treino
838,1,1,0.85,Random Forest | Sem balanceamento,treino
840,0,0,0.09,Random Forest | Sem balanceamento,treino
841,0,0,0.12,Random Forest | Sem balanceamento,treino
842,0,0,0.0,Random Forest | Sem balanceamento,treino
843,0,0,0.0,Random Forest | Sem balanceamento,treino
844,0,0,0.0,Random Forest | Sem balanceamento,treino
845,0,0,0.0,Random Forest | Sem balanceamento,treino
846,0,0,0.0,Random Forest | Sem balanceamento,treino
847,0,0,0.0,Random Forest | Sem balanceamento,treino
848,0,0,0.005,Random Forest | Sem balanceamento,treino
849,1,1,0.975,Random Forest | Sem balanceamento,treino
850,0,0,0.015,Random Forest | Sem balanceamento,treino
852,0,0,0.0,Random Forest | Sem balanceamento,treino
853,0,0,0.01,Random Forest | Sem balanceamento,treino
855,0,0,0.015,Random Forest | Sem balanceamento,treino
856,0,0,0.005,Random Forest | Sem balanceamento,treino
857,0,0,0.0,Random Forest | Sem balanceamento,treino
858,0,0,0.0,Random Forest | Sem balanceamento,treino
859,0,0,0.025,Random Forest | Sem balanceamento,treino
860,0,0,0.0,Random Forest | Sem balanceamento,treino
861,0,0,0.145,Random Forest | Sem balanceamento,treino
863,0,0,0.0,Random Forest | Sem balanceamento,treino
864,0,0,0.0,Random Forest | Sem balanceamento,treino
865,0,0,0.005,Random Forest | Sem balanceamento,treino
866,0,0,0.05,Random Forest | Sem balanceamento,treino
868,1,1,0.8,Random Forest | Sem balanceamento,treino
869,0,0,0.0,Random Forest | Sem balanceamento,treino
870,0,0,0.0,Random Forest | Sem balanceamento,treino
874,0,0,0.005,Random Forest | Sem balanceamento,treino
875,0,0,0.05,Random Forest | Sem balanceamento,treino
876,1,1,0.935,Random Forest | Sem balanceamento,treino
878,1,1,0.815,Random Forest | Sem balanceamento,treino
879,0,0,0.015,Random Forest | Sem balanceamento,treino
880,0,0,0.0,Random Forest | Sem balanceamento,treino
881,1,1,0.965,Random Forest | Sem balanceamento,treino
882,0,0,0.025,Random Forest | Sem balanceamento,treino
883,0,0,0.0,Random Forest | Sem balanceamento,treino
884,0,0,0.04,Random Forest | Sem balanceamento,treino
885,0,0,0.005,Random Forest | Sem balanceamento,treino
887,0,0,0.0,Random Forest | Sem balanceamento,treino
888,0,0,0.005,Random Forest | Sem balanceamento,treino
890,0,0,0.075,Random Forest | Sem balanceamento,treino
891,0,0,0.07,Random Forest | Sem balanceamento,treino
892,0,0,0.01,Random Forest | Sem balanceamento,treino
893,0,0,0.0,Random Forest | Sem balanceamento,treino
894,0,0,0.0,Random Forest | Sem balanceamento,treino
895,0,0,0.0,Random Forest | Sem balanceamento,treino
896,0,0,0.0,Random Forest | Sem balanceamento,treino
897,0,0,0.01,Random Forest | Sem balanceamento,treino
898,0,0,0.015,Random Forest | Sem balanceamento,treino
899,1,1,0.815,Random Forest | Sem balanceamento,treino
900,0,0,0.0,Random Forest | Sem balanceamento,treino
901,0,0,0.3474265873015872,Random Forest | Sem balanceamento,treino
902,0,0,0.0,Random Forest | Sem balanceamento,treino
903,0,0,0.005,Random Forest | Sem balanceamento,treino
904,0,0,0.015,Random Forest | Sem balanceamento,treino
906,0,0,0.0,Random Forest | Sem balanceamento,treino
907,0,0,0.0,Random Forest | Sem balanceamento,treino
909,0,0,0.0,Random Forest | Sem balanceamento,treino
910,0,0,0.035,Random Forest | Sem balanceamento,treino
911,0,0,0.07,Random Forest | Sem balanceamento,treino
913,0,0,0.0,Random Forest | Sem balanceamento,treino
914,0,0,0.0,Random Forest | Sem balanceamento,treino
915,0,0,0.015,Random Forest | Sem balanceamento,treino
916,0,0,0.13472222222222222,Random Forest | Sem balanceamento,treino
917,0,0,0.4668991865977161,Random Forest | Sem balanceamento,treino
918,1,0,0.2103492063492064,Random Forest | Sem balanceamento,treino
919,0,0,0.0,Random Forest | Sem balanceamento,treino
920,0,0,0.02,Random Forest | Sem balanceamento,treino
921,0,0,0.005,Random Forest | Sem balanceamento,treino
922,1,1,0.91,Random Forest | Sem balanceamento,treino
923,0,0,0.0,Random Forest | Sem balanceamento,treino
924,1,1,0.75,Random Forest | Sem balanceamento,treino
925,0,0,0.0,Random Forest | Sem balanceamento,treino
929,0,0,0.04666666666666666,Random Forest | Sem balanceamento,treino
930,0,0,0.005,Random Forest | Sem balanceamento,treino
931,1,1,0.9878163992869875,Random Forest | Sem balanceamento,treino
932,0,0,0.0,Random Forest | Sem balanceamento,treino
933,0,0,0.0,Random Forest | Sem balanceamento,treino
934,0,0,0.0,Random Forest | Sem balanceamento,treino
935,0,0,0.0,Random Forest | Sem balanceamento,treino
937,0,0,0.0,Random Forest | Sem balanceamento,treino
940,0,0,0.05791666666666666,Random Forest | Sem balanceamento,treino
942,0,0,0.01,Random Forest | Sem balanceamento,treino
943,0,0,0.005,Random Forest | Sem balanceamento,treino
944,0,0,0.0,Random Forest | Sem balanceamento,treino
945,0,0,0.0,Random Forest | Sem balanceamento,treino
946,0,0,0.0,Random Forest | Sem balanceamento,treino
949,1,1,0.905,Random Forest | Sem balanceamento,treino
951,0,0,0.025,Random Forest | Sem balanceamento,treino
952,0,0,0.0,Random Forest | Sem balanceamento,treino
953,0,0,0.0,Random Forest | Sem balanceamento,treino
954,0,0,0.0,Random Forest | Sem balanceamento,treino
955,0,0,0.0,Random Forest | Sem balanceamento,treino
956,0,0,0.0,Random Forest | Sem balanceamento,treino
958,0,0,0.0,Random Forest | Sem balanceamento,treino
959,0,0,0.0,Random Forest | Sem balanceamento,treino
960,0,0,0.0,Random Forest | Sem balanceamento,treino
961,0,0,0.01,Random Forest | Sem balanceamento,treino
962,0,0,0.0,Random Forest | Sem balanceamento,treino
963,0,0,0.0,Random Forest | Sem balanceamento,treino
966,0,0,0.2893571428571429,Random Forest | Sem balanceamento,treino
968,1,0,0.4668991865977161,Random Forest | Sem balanceamento,treino
970,0,0,0.0,Random Forest | Sem balanceamento,treino
971,0,0,0.0,Random Forest | Sem balanceamento,treino
972,1,1,0.95,Random Forest | Sem balanceamento,treino
974,1,1,0.885,Random Forest | Sem balanceamento,treino
976,1,1,1.0,Random Forest | Sem balanceamento,treino
977,1,1,0.995,Random Forest | Sem balanceamento,treino
978,1,1,0.985,Random Forest | Sem balanceamento,treino
979,0,0,0.0,Random Forest | Sem balanceamento,treino
980,0,0,0.0,Random Forest | Sem balanceamento,treino
981,1,1,0.945,Random Forest | Sem balanceamento,treino
982,0,0,0.0,Random Forest | Sem balanceamento,treino
984,0,0,0.0,Random Forest | Sem balanceamento,treino
985,0,0,0.005,Random Forest | Sem balanceamento,treino
986,0,0,0.005,Random Forest | Sem balanceamento,treino
987,0,0,0.0,Random Forest | Sem balanceamento,treino
988,1,1,0.82,Random Forest | Sem balanceamento,treino
989,0,0,0.0,Random Forest | Sem balanceamento,treino
990,0,0,0.0,Random Forest | Sem balanceamento,treino
991,0,0,0.33245436507936516,Random Forest | Sem balanceamento,treino
992,0,0,0.005,Random Forest | Sem balanceamento,treino
994,0,0,0.0,Random Forest | Sem balanceamento,treino
995,0,0,0.0,Random Forest | Sem balanceamento,treino
997,0,0,0.0,Random Forest | Sem balanceamento,treino
998,0,0,0.0,Random Forest | Sem balanceamento,treino
999,1,1,0.985,Random Forest | Sem balanceamento,treino
1001,0,0,0.025,Random Forest | Sem balanceamento,treino
1002,0,0,0.0,Random Forest | Sem balanceamento,treino
1003,0,0,0.0,Random Forest | Sem balanceamento,treino
1004,0,0,0.0,Random Forest | Sem balanceamento,treino
1005,0,0,0.0,Random Forest | Sem balanceamento,treino
1006,0,0,0.0,Random Forest | Sem balanceamento,treino
1008,0,0,0.0,Random Forest | Sem balanceamento,treino
1009,0,0,0.0,Random Forest | Sem balanceamento,treino
1010,0,0,0.0,Random Forest | Sem balanceamento,treino
1011,0,0,0.01,Random Forest | Sem balanceamento,treino
1012,0,0,0.0,Random Forest | Sem balanceamento,treino
1013,0,0,0.0,Random Forest | Sem balanceamento,treino
1016,0,0,0.2893571428571429,Random Forest | Sem balanceamento,treino
1018,1,0,0.4668991865977161,Random Forest | Sem balanceamento,treino
1020,0,0,0.0,Random Forest | Sem balanceamento,treino
1021,0,0,0.0,Random Forest | Sem balanceamento,treino
1022,1,1,1.0,Random Forest | Sem balanceamento,treino
1023,0,0,0.0,Random Forest | Sem balanceamento,treino
1024,1,1,0.975,Random Forest | Sem balanceamento,treino
1027,1,1,0.995,Random Forest | Sem balanceamento,treino
1028,1,1,0.985,Random Forest | Sem balanceamento,treino
1029,0,0,0.0,Random Forest | Sem balanceamento,treino
1030,0,0,0.0,Random Forest | Sem balanceamento,treino
1031,1,1,0.945,Random Forest | Sem balanceamento,treino
1032,0,0,0.0,Random Forest | Sem balanceamento,treino
1033,0,0,0.005,Random Forest | Sem balanceamento,treino
1034,0,0,0.0,Random Forest | Sem balanceamento,treino
1035,0,0,0.005,Random Forest | Sem balanceamento,treino
1036,0,0,0.005,Random Forest | Sem balanceamento,treino
1037,0,0,0.0,Random Forest | Sem balanceamento,treino
1038,0,0,0.015,Random Forest | Sem balanceamento,treino
1039,0,0,0.0,Random Forest | Sem balanceamento,treino
1040,0,0,0.0,Random Forest | Sem balanceamento,treino
1041,0,0,0.33245436507936516,Random Forest | Sem balanceamento,treino
1042,0,0,0.005,Random Forest | Sem balanceamento,treino
1044,0,0,0.0,Random Forest | Sem balanceamento,treino
1045,0,0,0.0,Random Forest | Sem balanceamento,treino
1047,0,0,0.0,Random Forest | Sem balanceamento,treino
1048,0,0,0.0,Random Forest | Sem balanceamento,treino
1049,1,1,1.0,Random Forest | Sem balanceamento,treino
1051,0,0,0.4668991865977161,Random Forest | Sem balanceamento,treino
1052,0,0,0.0,Random Forest | Sem balanceamento,treino
